id,x,y,split,EUNIS_cls,EUNIS_label,bioclim_precipitation,bioclim_precipitation_of_driest_quarter,bioclim_precipitation_of_wettest_quarter,bioclim_maximum_temperature,bioclim_minimum_temperature,bioclim_mean_temperature_of_driest_quarter,bioclim_mean_temperature_of_wettest_quarter,bioclim_isothermality_,bioclim_temperature_seasonality_(standard_deviation_x100),bioclim_aridity_index,bioclim_evapotranspiration,lulc_arable_land_100,lulc_plantations_fields_and_crops_100,lulc_herbaceous_crops_100,lulc_woody_plant_crops_100,lulc_vineyards_100,lulc_meadows_100,lulc_wetlands_100,lulc_vegetated_shoreline_100,lulc_scree_100,lulc_roads_rails_paths_100,lulc_public_parks_100,lulc_high_altitude_grasslands_and_rough_pastures_100,lulc_herbaceous_crops_100,lulc_grasslands_and_meadows_100,lulc_glaciers_rocks_scree_and_moraines_100,lulc_buildings_100,lulc_arable_land_100,lulc_surroundings_of_blocks_of_flats_100,edaph_soil_moisture_25.,edaph_soil_ph_25.,edaph_phosphorus_load_25.,edaph_nitrogen_load_25.,edaph_soil_aeration_25.,edaph_soil_humus_25.,geol_massive_limestones,geol_gravel_and_sand_(glacial_deposit),lulc_glaciers_rocks_scree_and_moraines_100,lulc_screes_sand_100,lulc_scree_100,lulc_rock_slabs_and_limestone_pavement_100,lulc_rocks_100,lulc_cliffs_100,hydro_distance_to_lake_all,hydro_distance_to_river_all,pop_human_population_density_sum_100,trans_euclidean_distance_to_roads_all,vege_canopy_height_max_100,vege_coniferous_leaf_type_100,vege_deciduous_leaf_type_100,lulc_normal_dense_forest_100,lulc_forests_100
2665625_1209720,2665625,1209720,train,13,Cultivated areas of gardens and parks,-0.20354651,-0.72135275,0.43748502,0.74123676,0.8054852,-0.02393674,1.03687617,-0.26288687,0.80824106,0.76706592,1.18768929,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.89443409,5.3907186,-0.40987475,-0.37988202,1.64768046,-0.33258322,-0.20153964,-0.40593677,-0.27241302,0.02623275,0.21994772,-0.75628855,0.55086137,-0.03444787,-0.53496673,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.74680551,0.43325418,-0.28735617,-0.23543614,-0.96856018,-0.52392609,-0.84600878,-0.68210122,-0.84376426
2661727_1215696,2661727,1215696,test,16,Transport networks and other constructed hard-surfaced areas,-0.32731039,-0.70642446,0.15013036,0.65757749,0.72147784,-0.0748552,0.97990876,-0.21732232,0.71846808,0.79761794,1.06902546,-0.14286956,-0.08024517,-0.00104759,-0.16684413,-0.16352087,3.00720587,-0.18593809,-0.17106081,-0.26060936,4.79737564,-0.12727095,-0.40987475,-0.00104759,-0.23271969,0.59509373,0.21031842,-0.14286956,-0.27241302,-0.16390026,0.22324308,0.25802613,0.57405461,0.01016507,-0.78484337,-0.36108193,-0.30100988,0.59509373,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.07303881,-0.69348502,-0.32325152,-0.34344233,-0.75437593,-0.52392609,-0.85127855,-0.68210122,-0.83191871
2757290_1222203,2757290,1222203,test,1,Surface running waters,-3.75994041,-3.27059343,-3.42834145,-3.07920339,-0.87270837,-0.30398828,-2.38116817,-14.57015668,-13.1517111,-2.36069637,-3.31638107,-0.36647669,0.15609173,0.26568278,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.35664581,-0.12727095,-0.40987475,0.26568278,-1.15145401,-0.33258322,-0.4880496,-0.36647669,-0.27241302,-8.31694363,-16.48262264,-0.15890077,-0.24221558,-5.32036108,-9.40467525,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.22250237,-0.75986687,-0.32325152,0.00526335,-1.29547298,-0.52392609,-0.81439015,-0.60513396,-0.7371543
2678909_1143470,2678909,1143470,val,11,"Inland cliffs, rock pavements and outcrops",2.70111921,1.77073389,2.34406545,-2.60513417,-2.18166028,-2.22297778,-2.38116817,-1.82062505,-1.53321073,-1.9558822,-2.12969711,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,2.65586693,-0.75228646,-0.12727095,-0.40419387,-0.37988202,-0.73931151,4.94652755,-0.4880496,-0.40593677,-0.27241302,0.0855403,-1.90391666,-0.50737697,-0.58648682,2.33723331,-1.46151659,-0.36108193,-0.30100988,4.94652755,2.29440419,2.65586693,1.46679158,5.57078301,7.47239766,-1.15395824,0.31713666,-0.32325152,0.88350792,-1.29547298,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2575507_1126604,2575507,1126604,train,2,Dry grasslands,1.49558324,1.9403193,1.02570932,-0.62868384,-0.7261839,-0.29284987,-0.10721923,1.01007284,-1.2314315,-1.15389187,-0.6712862,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,1.59547668,-0.37988202,0.36188173,0.33565865,-0.4880496,-0.40593677,-0.27241302,-0.92443234,0.94822394,-0.59449603,-0.6328733,1.13844058,-0.98365032,-0.36108193,-0.30100988,0.33565865,-0.16379028,-0.26060936,0.15898072,0.92601055,1.43556505,1.38647807,-0.07478349,-0.32325152,-0.06324343,0.44054674,-0.26141156,0.06829649,0.64015694,0.43358106
2610894_1129631,2610894,1129631,train,7,Shrub plantations,-1.2212065,-0.74310541,-1.33668059,0.71335034,0.15882388,1.83458709,-2.41914644,1.37743705,1.02405125,0.84344595,-0.05939872,-0.40593677,3.72512155,-0.21752441,8.25085413,7.63956537,-0.41691868,-0.18593809,-0.17106081,0.75242628,0.27424063,-0.12727095,-0.40987475,-0.21752441,-1.20082524,0.41427534,-0.4880496,-0.40593677,-0.27241302,-3.13451063,1.42110918,-0.22735145,1.03945832,2.09402086,-1.81535649,0.47935099,-0.30100988,0.41427534,0.8486598,0.75242628,-0.16070638,-0.26558029,-0.20383039,-0.05761827,0.62652712,-0.32325152,-0.23852204,-0.79946735,-0.52392609,-0.89343672,-0.61500156,-0.83981574
2549085_1217411,2549085,1217411,train,12,Arable land and market gardens,0.59986928,1.0991313,-0.13218298,-0.09535597,-0.40383007,0.10335941,-0.07636188,1.21511333,-0.42372827,-0.51229961,-0.05771069,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.26127666,-0.18593809,-0.17106081,-0.26060936,-0.51704067,-0.12727095,-0.40987475,-0.37988202,0.31251049,-0.20679651,0.06706344,-0.40593677,-0.27241302,0.39952143,-0.44571653,-0.16512356,0.26539764,-0.65758983,0.90775164,3.00064975,-0.30100988,-0.20679651,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.682978,2.65038413,-0.31696984,0.07562167,0.9816438,0.81781482,-0.09506641,0.27110877,0.56388212
2569823_1195308,2569823,1195308,train,0,Surface standing waters,-0.8327858,-0.70036784,-0.98003474,0.82489604,0.94028771,0.43432941,1.13182185,-0.58183875,0.80139397,1.1871561,0.83936235,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.19625095,-0.12727095,-0.40987475,-0.37988202,-1.20082524,-0.33258322,-0.18363277,-0.40593677,-0.27241302,1.84034596,0.4242605,-0.01577661,-0.09525177,-0.62880729,-0.5094319,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.19482446,-0.09334654,-0.32145675,-0.20457723,0.03472395,-0.38391834,0.86403191,0.26124117,0.62508414
2677519_1149233,2677519,1149233,val,6,"Arctic, alpine and subalpine scrub",2.16818861,1.81313024,1.51820238,-2.04740568,-1.65417219,-1.78062365,-2.00138546,-1.62982348,-1.38282831,-1.73438011,-1.70755314,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,0.76308981,-0.75228646,-0.12727095,2.06130903,-0.37988202,1.12391604,0.42213701,-0.4880496,-0.40593677,-0.27241302,0.20066672,-1.02899658,0.35759076,-0.62067212,1.96593857,-1.26635746,-0.36108193,-0.30100988,0.42213701,2.62473748,0.76308981,-0.16070638,-0.26558029,-0.20383039,-1.11077859,-0.70474662,-0.32325152,0.50270898,-1.216563,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2578815_1159470,2578815,1159470,val,2,Dry grasslands,0.75166932,1.05537007,0.63876199,-0.11975659,-0.27879586,0.15427787,0.28680533,0.93603044,-0.55065306,-0.81018173,-0.45439736,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.38872478,-0.12727095,-0.40987475,-0.37988202,0.48638311,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.53383558,-0.03709095,-0.47004024,-0.66211218,-0.79574601,0.44447671,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.52258015,-0.71186432,-0.30889338,-0.17063243,0.80127811,-0.10973651,1.08799718,0.47240777,0.57770194
2642380_1102360,2642380,1102360,train,6,"Arctic, alpine and subalpine scrub",0.11444647,-0.38201132,0.2033859,-1.18815523,-1.40996475,-1.46556567,-1.51478887,1.03000733,-0.73932848,-1.09278785,-1.39545038,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,0.54981915,-0.75228646,-0.12727095,2.86799431,-0.37988202,1.30852153,1.31443645,-0.4880496,-0.40593677,-0.27241302,-0.76046441,-1.53977855,-0.1402324,-0.78994981,1.43490073,-0.71188669,-0.36108193,-0.30100988,1.31443645,1.83536962,0.54981915,-0.16070638,-0.26558029,-0.20383039,1.61424481,-0.70818934,-0.32325152,-0.17989011,-1.29547298,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2670346_1242223,2670346,1242223,train,1,Surface running waters,-0.43849924,-0.52583476,-0.25896656,0.82489604,0.84651205,0.35795171,0.77102828,-0.11764986,0.80671949,0.88927397,1.0381391,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,1.45997555,7.34980549,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.37988202,-1.20082524,-0.33258322,-0.4880496,-0.40593677,-0.27241302,2.09676388,0.30068422,1.05454317,0.99933731,-1.81464788,1.01353882,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.22250237,-0.12181585,-0.32325152,0.75143179,-0.83328591,-0.17974038,-0.54563183,-0.65447195,-0.77269095
2694103_1273665,2694103,1273665,test,12,Arable land and market gardens,-1.06335319,-0.84376476,-1.06107112,0.74123676,0.75273639,0.28157402,1.04637074,-0.12619321,0.95431235,1.52704724,0.87645335,3.45062847,1.75222215,2.0670792,-0.16684413,0.26647092,-0.41691868,-0.12406164,0.10242524,-0.26060936,-0.19625095,-0.12727095,-0.40987475,2.0670792,0.39193379,-0.33258322,-0.4880496,3.45062847,-0.27241302,-0.21274177,0.54783679,0.51316049,2.23682315,-0.24743865,-0.30332927,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.11533068,1.70969726,-0.32325152,-0.19840545,-0.73183022,-0.52392609,-0.78277153,-0.64657787,-0.82797019
2696711_1246218,2696711,1246218,train,4,Seasonally wet and wet grasslands,-0.1798582,-0.24441511,-0.02481381,0.71335034,0.78399495,0.28157402,1.01788703,-0.26288687,0.75561989,0.55702084,0.89999451,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.64535655,-0.12727095,-0.40987475,-0.37988202,1.01444069,-0.33258322,0.06706344,-0.40593677,0.3602148,0.85653841,0.17710794,0.00289176,0.10986002,-0.76120697,0.37699178,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.55206352,1.28019238,-0.1249297,0.01698974,-0.40491741,-0.36058372,-0.06608267,0.02441881,-0.02444694
2492244_1117167,2492244,1117167,test,1,Surface running waters,-0.99644873,-0.73807244,-1.03725897,1.04798743,0.94614869,0.53616633,-0.38730897,0.30951783,0.68955814,1.41629619,0.88489349,0.45955434,-0.29945622,-0.24844967,-0.16684413,-0.16352087,-0.41691868,-0.18593809,0.01126323,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.24844967,-0.95182248,-0.33258322,-0.4880496,0.45955434,-0.27241302,-0.13424649,0.61539182,0.00911455,-0.38621153,-0.21577786,-0.66628876,-0.36108193,3.56134885,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.21108334,0.17679222,-0.32325152,1.1501289,-1.02492445,-0.52392609,-0.81439015,-0.46106702,-0.74899985
2715175_1235122,2715175,1235122,val,12,Arable land and market gardens,1.38520024,1.13990686,1.57751822,0.2113947,0.22134099,-0.4058252,0.63810433,-0.22301789,0.35823497,-0.57340363,0.48706626,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,3.11196493,-0.18593809,-0.17106081,-0.26060936,-0.0251631,-0.12727095,-0.40987475,-0.37988202,1.72710376,-0.33258322,-0.00456405,-0.40593677,-0.27241302,0.99434124,-0.03873863,1.37812822,0.45665944,-1.32822298,1.36008306,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.07649842,-0.34508983,-0.19851517,-0.24469382,-0.63037452,-0.47142318,-0.70899473,-0.58342524,-0.72530874
2611260_1115520,2611260,1115520,test,9,Coniferous woodland,-1.45955131,-1.16160945,-1.39358303,-0.3585341,-0.61091798,-0.11304405,0.11708993,0.98729057,-0.34308474,-0.13039945,-1.22491389,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,0.26551174,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.37988202,-1.17935949,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-1.200038,0.36988694,-0.50737697,-0.80105178,0.80744139,-0.61886692,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.716062,-0.4592993,-0.32325152,-0.24469382,1.63546941,-0.13890479,2.43969344,1.65651956,2.16895437
2573503_1180916,2573503,1180916,train,16,Transport networks and other constructed hard-surfaced areas,-0.49277244,-0.63707187,-0.45858097,0.51814537,0.47140942,0.12881864,0.50518038,0.21838872,0.44686677,0.56465884,0.524431,3.30857218,2.73867185,3.18038857,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.89443409,-0.12727095,-0.40987475,3.18038857,-1.06773756,-0.14390316,0.08497031,3.30857218,-0.27241302,-0.01039838,-0.00248959,1.40924217,2.15932914,-0.21721699,-0.30515319,-0.36108193,3.56134885,-0.14390316,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.22849225,-0.35028478,-0.32325152,0.00834924,-0.85583162,-0.50059147,-0.83019946,-0.63473675,-0.88324943
2536492_1151481,2536492,1151481,train,13,Cultivated areas of gardens and parks,-0.59980084,-0.32101858,-0.87014492,0.99221458,1.53420022,1.24902478,0.65709347,-2.08546901,0.55058753,0.93892099,0.84401583,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.06038082,7.34523153,-0.40987475,-0.37988202,0.40910639,-0.2618282,0.28194591,-0.40593677,0.6621508,-0.27902668,0.37647768,-0.47004024,0.85534136,0.09363443,-0.60427558,-0.36108193,-0.30100988,-0.2618282,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.14444594,3.89004804,-0.32325152,-0.19223367,-0.12309603,-0.52392609,-0.67210633,-0.68210122,-0.1981817
2607812_1264313,2607812,1264313,train,13,Cultivated areas of gardens and parks,-1.12851477,-1.14685177,-0.99419331,0.99221458,1.03406337,0.60140561,0.82799568,0.14719411,0.33896168,2.04261245,1.31511262,-0.32701661,2.06391285,2.41885403,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.93720605,-0.12727095,-0.40987475,2.41885403,-1.19223894,0.03691523,-0.20153964,-0.32701661,-0.27241302,0.51639219,-0.01731875,-0.63805555,0.12239097,-0.47338158,0.32774602,-0.36108193,-0.30100988,0.03691523,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.12950577,-0.45006041,-0.32325152,-0.34344233,0.48563816,-0.52392609,0.40556183,0.34018196,0.09795709
2573829_1162101,2573829,1162101,val,3,Mesic grasslands,-0.19239576,-0.32170101,-0.14891584,0.40659967,0.31511665,0.02698172,0.7437314,0.25256214,0.35810818,0.07582664,0.22875229,-0.25861914,1.6460418,1.94724381,-0.16684413,-0.16352087,2.89646059,-0.18593809,-0.17106081,-0.26060936,-0.0251631,-0.12727095,-0.40987475,1.94724381,0.75255847,-0.33258322,-0.32688775,-0.25861914,-0.25084616,0.50767049,-0.04038632,1.93817927,0.4265412,-0.61585515,0.23107842,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.69446385,-0.13415054,0.07608427,-0.13051585,-1.08128873,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2718713_1255167,2718713,1255167,train,10,Mixed deciduous and coniferous woodland,0.13813478,0.30161921,0.04651536,0.37174164,0.31511665,-0.04462237,0.75085232,0.08169506,0.5466568,-0.22969349,0.06286929,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.26040889,-0.12727095,-0.40987475,-0.37988202,-1.20082524,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.48673841,0.44403271,-0.50737697,-0.65551694,-0.77559824,0.657875,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.71145565,-0.55901172,-0.32325152,-0.20149134,2.71766352,1.67536227,1.3198671,2.47158318,2.09788106
2587069_1109475,2587069,1109475,test,5,Alpine and subalpine grasslands,-0.85017721,-0.41536539,-0.97231189,-0.63216964,-0.68515705,-0.72565678,-0.05143864,0.54873174,-0.84900874,-0.78726772,-1.44381011,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.37988202,0.17942281,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.57744407,-1.33217039,-0.40781234,-0.66508003,-0.36112968,1.60995969,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.88188874,-0.0648831,-0.32325152,-0.18606189,1.03800807,2.23831009,-0.63521794,0.91250265,0.84620111
2668349_1245159,2668349,1245159,train,1,Surface running waters,-0.47901673,-0.38371741,-0.4173924,0.82489604,0.8152535,0.35795171,0.77102828,0.01050045,0.81026983,0.93892099,1.05214517,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.40494622,-0.18593809,2.56379967,-0.26060936,-0.26040889,-0.12727095,-0.40987475,-0.37988202,-0.97758139,-0.33258322,-0.12991215,-0.40593677,-0.27241302,1.82987992,0.13426816,0.36381355,-0.02259427,-1.32822298,0.97523657,-0.36108193,3.56134885,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.36129111,-0.70059978,-0.32325152,-0.13360174,0.80127811,-0.52392609,0.75336672,0.37570531,0.11967394
2589371_1187777,2589371,1187777,test,12,Arable land and market gardens,-0.25099807,-0.50783551,-0.11351941,0.40485677,0.37763376,-0.27852905,0.42922384,0.05321722,0.31715242,0.32024274,0.47520444,3.61373014,0.65274176,0.82620313,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.40987475,0.82620313,1.51673936,-0.33258322,-0.291074,3.61373014,-0.27241302,-0.03830781,0.06341776,1.5088068,3.05957865,-0.28917333,-0.35804678,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,2.98418651,0.05010988,-0.3187646,1.06125524,-1.26165442,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2566901_1132915,2566901,1132915,train,9,Coniferous woodland,0.80920341,1.25515329,0.44145371,-0.52062394,-0.48783743,-0.13054727,0.0019683,0.60853521,-1.27035848,-0.80636273,-0.4253359,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.62397057,-0.12727095,-0.35306593,-0.37988202,-0.94323618,-0.33258322,-0.11200528,-0.40593677,-0.27241302,-0.55637668,0.41766977,-0.44514908,-0.72696532,0.36562942,-0.09540273,3.00064975,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.09535303,-0.20383039,0.55348249,1.81178078,-0.31966199,-0.03793912,1.33110231,3.44004325,-0.4059829,1.97425623,1.86491854
2611299_1258726,2611299,1258726,train,4,Seasonally wet and wet grasslands,-0.8972727,-0.87532744,-0.81066819,0.99570039,1.02234141,0.58708479,0.84698482,0.21554094,0.36178532,1.61106527,1.20758065,3.19808395,3.77307397,4.34781714,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.48810045,-0.12727095,-0.40987475,4.34781714,-0.78438959,-0.33258322,-0.14781903,3.19808395,-0.27241302,-0.27204932,0.52476921,0.5691656,4.27969703,-0.11503897,-0.67540835,-0.36108193,3.56134885,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.27470188,1.54140976,-0.32325152,-0.26629505,-1.1151073,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2630749_1127708,2630749,1127708,train,16,Transport networks and other constructed hard-surfaced areas,-2.03596043,-1.57994288,-1.95091591,0.85278246,0.00253112,3.89678476,-1.67857016,2.03242751,1.66095758,2.52380665,-0.06021992,2.40625166,3.5812643,4.13134032,-0.16684413,-0.16352087,0.06497297,-0.18593809,-0.17106081,-0.26060936,-0.60258459,-0.12727095,-0.40987475,4.13134032,-1.17506634,-0.33258322,-0.4880496,2.40625166,-0.27241302,0.65245068,0.47698639,-0.66294671,-0.18527672,-1.05766711,-0.26137918,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.62913631,-0.49591383,-0.32325152,0.21448676,-0.21327887,-0.52392609,0.73492252,-0.65052491,-0.16264504
2597346_1122152,2597346,1122152,train,16,Transport networks and other constructed hard-surfaced areas,-2.06802585,-1.69467748,-1.99607318,1.10898899,0.58472167,2.23238756,-2.21501323,1.37743705,1.31758861,3.06610487,0.28952132,-0.24809645,3.46480844,-0.14794257,7.57224038,5.93224504,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.19625095,-0.12727095,-0.40987475,-0.14794257,-0.77580329,-0.2854132,-0.45223586,-0.24809645,-0.27241302,-3.3752295,1.47877812,-0.79362529,0.01400928,2.30701165,-2.34611634,-0.36108193,-0.30100988,-0.2854132,-0.2667513,-0.26060936,-0.16070638,1.28470371,-0.20383039,-0.86240672,-0.61956947,-0.32325152,-0.05707165,-0.76564878,-0.52392609,-0.83546924,-0.68210122,-0.91088905
2600631_1122566,2600631,1122566,train,13,Cultivated areas of gardens and parks,-2.01470843,-1.66618577,-1.87770966,1.18044795,0.65896073,2.29285324,-2.19127682,1.33756807,1.40888317,2.70329972,0.13321901,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,0.01206656,2.42705664,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.37988202,-1.00763345,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.6576837,0.91527027,-0.50737697,-0.0056665,-0.81589379,-0.70641494,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.17318442,-0.72160448,-0.32325152,-0.10582872,0.59836671,0.02443759,1.12752046,-0.358444,0.43358106
2820098_1187707,2820098,1187707,train,1,Surface running waters,-1.65749107,-1.86332454,-1.07919838,-0.03261151,-0.93131815,-0.07644641,0.27493712,2.1093177,1.58716115,1.28263114,-0.28203597,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,1.82193199,-0.18593809,-0.17106081,-0.26060936,-0.04654908,-0.12727095,-0.40987475,-0.37988202,-0.25633202,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-1.79311347,0.95151931,-0.32691608,-0.3560933,1.02906693,-1.03654392,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.20218287,-0.3198589,-0.32325152,-0.09039927,-0.37109884,-0.43058759,-0.73534359,-0.63868379,-0.6700295
2619456_1160875,2619456,1160875,train,8,Broadleaved deciduous woodland,-0.00635638,0.00910997,0.40439472,-0.0169254,-0.0834299,-0.27057304,0.38175101,0.67403426,-0.49803189,-0.52757561,-0.43842952,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.64535655,-0.12727095,0.12980906,-0.37988202,1.7936476,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.25997426,-0.29907267,-0.10911845,-0.14174817,-0.44459904,0.82020362,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,1.1652314,-0.13895888,-0.32325152,-0.00399432,-0.20200601,-0.36641737,0.48987817,-0.51237853,-0.5653938
2684767_1220382,2684767,1220382,train,10,Mixed deciduous and coniferous woodland,0.96417064,0.16444952,1.58856619,0.13470703,0.2838581,-0.4058252,0.63454387,-0.83529158,0.35214867,-0.47410959,0.33591929,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,0.62169252,0.03681714,1.88008455,-0.26060936,-0.0251631,-0.12727095,-0.40987475,-0.37988202,-1.11496222,-0.33258322,-0.4880496,-0.40593677,-0.27241302,1.58043935,-0.38310454,-0.53226813,-0.72267841,-1.98590398,2.36141351,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.26149777,-0.73629557,-0.32325152,-0.13051585,1.99620078,0.97532353,1.55173703,1.49271743,1.33581724
